id;nom;population;longitude;latitude
moisdon-la-riviere;MOISDON-LA-RIVIERE;1920;-1,36667;47,6167
cheix-en-retz;CHEIX-EN-RETZ;844;-1,81667;47,1833
croisic;LE CROISIC;4050;-2,51667;47,3
reze;REZE;38425;-1,56667;47,2
saint-nicolas-de-redon;SAINT-NICOLAS-DE-REDON;3109;-2,06667;47,65
chateaubriant;CHATEAUBRIANT;12022;-1,38333;47,7167
saint-philbert-de-grand-lieu;SAINT-PHILBERT-DE-GRAND-LIEU;8061;-1,63333;47,0333
chemere;CHEMERE;2259;-1,91667;47,1167
pierric;PIERRIC;943;-1,73333;47,6833
aigrefeuille-sur-maine;AIGREFEUILLE-SUR-MAINE;3320;-1,4;47,0667
boissiere-du-dore;LA BOISSIERE-DU-DORE;913;0,780001;47,232
jans;JANS;1098;-1,61667;47,6167
heric;HERIC;5276;-1,65;47,4167
plesse;PLESSE;4631;-1,88333;47,5333
barbechat;BARBECHAT;1284;-1,28333;47,2833
anetz;ANETZ;1910;-1,1;47,3833
bouaye;BOUAYE;5958;-1,7;47,15
saint-etienne-de-mer-morte;SAINT-ETIENNE-DE-MER-MORTE;1483;-1,75;46,9333
guerande;GUERANDE;15534;-2,43333;47,3333
bernerie-en-retz;LA BERNERIE-EN-RETZ;2564;-2,03333;47,0833
masserac;MASSERAC;643;-1,91667;47,6667
noyal-sur-brutz;NOYAL-SUR-BRUTZ;582;-1,33333;47,7833
soulvache;SOULVACHE;397;-1,46667;47,8333
lavau-sur-loire;LAVAU-SUR-LOIRE;758;-1,96667;47,3
sainte-anne-sur-brivet;SAINTE-ANNE-SUR-BRIVET;2588;1,99667;47,4598
saint-joachim;SAINT-JOACHIM;4046;-2,2;47,3833
saint-colomban;SAINT-COLOMBAN;3129;0,41639;47,0089
roche-blanche-44;LA ROCHE-BLANCHE;1131;-1,13333;47,4333
touvois;TOUVOIS;1627;-1,68333;46,9
lusanger;LUSANGER;1019;-1,58333;47,6833
ancenis;ANCENIS;7551;-1,16667;47,3667
abbaretz;ABBARETZ;1916;-1,53333;47,55
saint-lumine-de-clisson;SAINT-LUMINE-DE-CLISSON;1959;-1,33333;47,0833
conquereuil;CONQUEREUIL;1046;-1,75;47,6167
varades;VARADES;3514;-1,03333;47,3833
nort-sur-erdre;NORT-SUR-ERDRE;7781;-1,5;47,4333
saint-brevin-les-pins;SAINT-BREVIN-LES-PINS;12248;-2,16667;47,25
besne;BESNE;2646;-2,08333;47,4
plaine-sur-mer;LA PLAINE-SUR-MER;3835;-2,16667;47,1333
crossac;CROSSAC;2739;-2,16667;47,4167
bouee;BOUEE;860;-1,91667;47,3167
vigneux-de-bretagne;VIGNEUX-DE-BRETAGNE;5438;-1,73333;47,3167
temple-de-bretagne;LE TEMPLE-DE-BRETAGNE;1850;-1,78333;47,3167
saint-mars-de-coutais;SAINT-MARS-DE-COUTAIS;2505;-1,73333;47,1167
mouais;MOUAIS;388;-1,65;47,7
getigne;GETIGNE;3397;-1,25;47,0667
baule-escoublac;LA BAULE-ESCOUBLAC;16040;-2,36667;47,3
vritz;VRITZ;729;-1,06667;47,5833
montbert;MONTBERT;2976;-1,5;47,05
fegreac;FEGREAC;2278;-2,05;47,5833
saint-aubin-des-chateaux;SAINT-AUBIN-DES-CHATEAUX;1615;-1,48333;47,7167
maumusson-44;MAUMUSSON;1011;-1,1;47,4833
pellerin;LE PELLERIN;4382;-1,75;47,2
pallet;LE PALLET;2948;-1,33333;47,1333
regrippiere;LA REGRIPPIERE;1544;-1,18333;47,1833
marsac-sur-don;MARSAC-SUR-DON;1447;-1,66667;47,6
mauves-sur-loire;MAUVES-SUR-LOIRE;3033;-1,4;47,3
chapelle-launay;LA CHAPELLE-LAUNAY;2778;-1,96667;47,3667
nozay-44;NOZAY;3835;-1,63333;47,5667
saffre;SAFFRE;3537;-1,56667;47,5
isse-44;ISSE;1827;-1,45;47,6167
chapelle-sur-erdre;LA CHAPELLE-SUR-ERDRE;17300;-1,55;47,3
haie-fouassiere;LA HAIE-FOUASSIERE;4358;-1,4;47,15
saint-nazaire-44;SAINT-NAZAIRE;67031;-2,2;47,2833
haute-goulaine;HAUTE-GOULAINE;5530;-1,43333;47,2
port-saint-pere;PORT-SAINT-PERE;2724;-1,75;47,1333
bignon;LE BIGNON;3309;0,509445;47,0984
campbon;CAMPBON;3805;-1,96667;47,4167
pin-44;LE PIN;731;-2,16667;47,35
saint-mars-la-jaille;SAINT-MARS-LA-JAILLE;2445;-1,18333;47,5167
belligne;BELLIGNE;1765;-1,03333;47,4667
fresnay-en-retz;FRESNAY-EN-RETZ;1235;-1,88333;47,0167
louisfert;LOUISFERT;898;-1,43333;47,6833
selle-sur-le-bied;LA SELLE-SUR-LE-BIED;977;2,88333;48,0667
bouzy-la-foret;BOUZY-LA-FORET;1215;2,38333;47,85
amilly-45;AMILLY;11588;2,77028;47,9731
quiers-sur-bezonde;QUIERS-SUR-BEZONDE;1173;2,43333;48
jargeau;JARGEAU;4488;2,11667;47,8667
givraines;GIVRAINES;378;2,36667;48,15
saint-denis-de-l-hotel;SAINT-DENIS-DE-L'HOTEL;2925;2,11667;47,8667
montliard;MONTLIARD;224;2,4;48,0167
coullons;COULLONS;2451;2,5;47,6167
barville-en-gatinais;BARVILLE-EN-GATINAIS;305;2,4;48,1167
escrignelles;ESCRIGNELLES;64;2,81667;47,7167
pannes-45;PANNES;3379;2,66667;48,0167
saint-brisson-sur-loire;SAINT-BRISSON-SUR-LOIRE;1029;2,68333;47,65
sennely;SENNELY;651;2,15;47,6833
merinville;MERINVILLE;164;2,93333;48,0833
nangeville;NANGEVILLE;116;2,31667;48,3
ouzouer-sous-bellegarde;OUZOUER-SOUS-BELLEGARDE;283;2,46667;47,9833
chatillon-le-roi;CHATILLON-LE-ROI;277;2,1;48,15
gemigny;GEMIGNY;223;1,7;47,9667
rouvray-sainte-croix;ROUVRAY-SAINTE-CROIX;139;1,73333;48,05
tavers;TAVERS;1334;1,61667;47,75
louzouer;LOUZOUER;266;2,88333;48,0333
chateau-renard;CHATEAU-RENARD;2280;2,93333;47,9333
nibelle;NIBELLE;1045;2,33333;48,0167
ferte-saint-aubin;LA FERTE-SAINT-AUBIN;7127;1,93333;47,7167
tournoisis;TOURNOISIS;371;1,63333;48
bou;BOU;902;2,05;47,8667
bucy-saint-liphard;BUCY-SAINT-LIPHARD;205;1,76667;47,9333
audeville;AUDEVILLE;177;2,23333;48,2667
ouzouer-des-champs;OUZOUER-DES-CHAMPS;280;2,7;47,8833
lombreuil;LOMBREUIL;306;2,63333;47,95
ascoux;ASCOUX;913;2,25;48,1167
sceaux-du-gatinais;SCEAUX-DU-GATINAIS;620;2,6;48,1
sermaises;SERMAISES;1593;2,2;48,3
ladon;LADON;1342;2,53333;48
bricy;BRICY;540;1,78333;48
sury-aux-bois;SURY-AUX-BOIS;787;2,33333;47,9667
rebrechien;REBRECHIEN;1363;2,05;47,9833
jouy-le-potier;JOUY-LE-POTIER;1324;1,81667;47,75
corbeilles;CORBEILLES;1490;2,55;48,0667
marigny-les-usages;MARIGNY-LES-USAGES;1140;2,01667;47,95
jouy-en-pithiverais;JOUY-EN-PITHIVERAIS;249;2,11667;48,1333
cortrat;CORTRAT;90;2,76667;47,9
mainvilliers-45;MAINVILLIERS;237;2,28333;48,3
champoulet;CHAMPOULET;47;2,91667;47,6667
bardon;LE BARDON;1039;1,65;47,85
briare;BRIARE;5710;2,73333;47,6333
varennes-changy;VARENNES-CHANGY;1564;2,66056;47,8653
batilly-en-puisaye;BATILLY-EN-PUISAYE;112;2,88334;47,6123
cepoy;CEPOY;2347;2,73333;48,05
dordives;DORDIVES;2976;2,76667;48,15
adon;ADON;179;2,8;47,7667
nevoy;NEVOY;1149;2,58333;47,7167
dammarie-sur-loing;DAMMARIE-SUR-LOING;530;2,88333;47,7833
coinces;COINCES;556;1,75;48,0167
saint-germain-des-pres-45;SAINT-GERMAIN-DES-PRES;1881;2,85;47,95
coudroy;COUDROY;348;2,46667;47,9167
outarville;OUTARVILLE;1433;2,01667;48,2167
montbarrois;MONTBARROIS;272;2,4;48,05
puiseaux;PUISEAUX;3297;2,46667;48,2
chapelle-saint-sepulcre;LA CHAPELLE-SAINT-SEPULCRE;262;2,85;48,0167
neuvy-en-sullias;NEUVY-EN-SULLIAS;1198;2,25;47,8
saint-benoit-sur-loire;SAINT-BENOIT-SUR-LOIRE;2057;2,3;47,8167
douchy-45;DOUCHY;1012;3,05;47,95
escrennes;ESCRENNES;709;2,18333;48,1333
saint-florent-45;SAINT-FLORENT;464;2,47667;47,6906
paucourt;PAUCOURT;894;2,8;48,0333
presnoy;PRESNOY;245;2,55;47,95
bouzonville-aux-bois;BOUZONVILLE-AUX-BOIS;420;2,23472;48,1031
thimory;THIMORY;728;2,6;47,9167
tigy;TIGY;2271;2,2;47,8
chanteau;CHANTEAU;1281;1,96667;47,9667
rouvres-saint-jean;ROUVRES-SAINT-JEAN;282;2,21667;48,3167
trainou;TRAINOU;3105;2,1;47,9667
freville-du-gatinais;FREVILLE-DU-GATINAIS;182;2,43333;48,0167
chatillon-coligny;CHATILLON-COLIGNY;1983;2,85;47,8333
chevry-sous-le-bignon;CHEVRY-SOUS-LE-BIGNON;231;2,9;48,1333
crottes-en-pithiverais;CROTTES-EN-PITHIVERAIS;330;2,06667;48,1167
montcorbon;MONTCORBON;460;3,06667;47,9667
echilleuses;ECHILLEUSES;374;2,43333;48,1667
neuville-aux-bois-45;NEUVILLE-AUX-BOIS;4113;2,05;48,0667
baccon;BACCON;717;1,63333;47,8833
dadonville;DADONVILLE;2259;2,26667;48,15
saint-jean-de-braye;SAINT-JEAN-DE-BRAYE;19057;1,96667;47,9
egry;EGRY;341;2,43333;48,1
ardon-45;ARDON;1113;1,86667;47,7833
chapelon;CHAPELON;282;2,58333;48,0333
chambon-la-foret;CHAMBON-LA-FORET;840;2,3;48,05
sougy;SOUGY;874;1,78333;48,05
gien;GIEN;14684;2,63333;47,7
courcelles-45;COURCELLES;285;2,31667;48,0833
villemandeur;VILLEMANDEUR;6450;2,7;47,9833
mardie;MARDIE;2560;2,05;47,8833
saint-loup-de-gonois;SAINT-LOUP-DE-GONOIS;111;2,91667;48,05
gy-les-nonains;GY-LES-NONAINS;638;2,85139;47,9473
bouilly-en-gatinais;BOUILLY-EN-GATINAIS;344;2,28333;48,0833
cerdon-45;CERDON;1039;2,36667;47,6333
vannes-sur-cosson;VANNES-SUR-COSSON;600;2,21667;47,7167
cernoy-en-berry;CERNOY-EN-BERRY;457;2,66667;47,5414
treilles-en-gatinais;TREILLES-EN-GATINAIS;297;2,65972;48,0787
leouville;LEOUVILLE;66;2,08333;48,2167
cercottes;CERCOTTES;1232;1,88333;47,9833
orville-45;ORVILLE;109;2,43333;48,2333
moulon-45;MOULON;188;2,6;48,0167
dimancheville;DIMANCHEVILLE;112;2,43333;48,2333
saint-gondon;SAINT-GONDON;1099;2,53333;47,7
fontenay-sur-loing;FONTENAY-SUR-LOING;1713;2,76667;48,1
auvilliers-en-gatinais;AUVILLIERS-EN-GATINAIS;352;2,5;47,9667
ervauville;ERVAUVILLE;565;2,98333;48,0833
saint-firmin-sur-loire;SAINT-FIRMIN-SUR-LOIRE;502;2,73333;47,6167
seichebrieres;SEICHEBRIERES;173;2,26667;47,9667
ouzouer-sur-loire;OUZOUER-SUR-LOIRE;2765;2,48333;47,7667
charsonville;CHARSONVILLE;588;1,58333;47,9333
moulinet-sur-solin;LE MOULINET-SUR-SOLIN;138;2,61667;47,8333
chaingy;CHAINGY;3531;1,76667;47,8833
saint-pere-sur-loire;SAINT-PERE-SUR-LOIRE;1040;2,37028;47,7748
thignonville;THIGNONVILLE;330;2,16667;48,2833
beaugency;BEAUGENCY;7659;1,63333;47,7833
coudray-45;COUDRAY;404;2,36667;48,2667
pithiviers;PITHIVIERS;8804;2,25;48,1667
neuville-sur-essonne;LA NEUVILLE-SUR-ESSONNE;366;2,36667;48,1833
chevilly;CHEVILLY;2495;1,88333;48,0333
villamblain;VILLAMBLAIN;275;1,55;48,0167
montargis;MONTARGIS;14649;2,75;48
prefontaines;PREFONTAINES;461;2,68333;48,1
thou-45;THOU;237;2,90834;47,5803
batilly-en-gatinais;BATILLY-EN-GATINAIS;404;2,38333;48,0667
baule;BAULE;2043;1,66667;47,8167
bougy-lez-neuville;BOUGY-LEZ-NEUVILLE;189;2,03333;48,0333
ramoulu;RAMOULU;259;2,28333;48,2167
courcy-aux-loges;COURCY-AUX-LOGES;434;2,21667;48,0667
montereau;MONTEREAU;622;2,56667;47,85
griselles-45;GRISELLES;801;2,83333;48,0833
vitry-aux-loges;VITRY-AUX-LOGES;1850;2,26667;47,9333
greneville-en-beauce;GRENEVILLE-EN-BEAUCE;662;2,11667;48,1833
sully-la-chapelle;SULLY-LA-CHAPELLE;416;2,18333;47,9667
corquilleroy;CORQUILLEROY;2621;2,7;48,05
bazoches-sur-le-betz;BAZOCHES-SUR-LE-BETZ;985;2,98333;48,1333
meung-sur-loire;MEUNG-SUR-LOIRE;6086;1,7;47,8333
vieilles-maisons-sur-joudry;VIEILLES-MAISONS-SUR-JOUDRY;600;2,44472;47,8859
saint-maurice-sur-fessard;SAINT-MAURICE-SUR-FESSARD;1160;2,61667;48
oussoy-en-gatinais;OUSSOY-EN-GATINAIS;406;2,65;47,9167
rozieres-en-beauce;ROZIERES-EN-BEAUCE;183;1,7;47,9333
ascheres-le-marche;ASCHERES-LE-MARCHE;1191;2;48,1
guilly-45;GUILLY;666;2,28333;47,8
marsainvilliers;MARSAINVILLIERS;302;2,28333;48,2167
ruan;RUAN;232;1,93917;48,1117
grangermont;GRANGERMONT;209;2,41667;48,1833
juranville;JURANVILLE;485;2,5;48,05
courtemaux;COURTEMAUX;289;2,93333;48,05
augerville-la-riviere;AUGERVILLE-LA-RIVIERE;236;2,43333;48,25
bussiere-45;LA BUSSIERE;793;2,75084;47,7456
semoy;SEMOY;3107;1,95;47,9333
faverelles;FAVERELLES;159;2,93333;47,5667
nesploy;NESPLOY;387;2,36667;48
chilleurs-aux-bois;CHILLEURS-AUX-BOIS;1841;2,13333;48,0667
engenville;ENGENVILLE;507;2,25;48,2333
gidy;GIDY;1585;1,83333;47,9833
saint-lye-la-foret;SAINT-LYE-LA-FORET;1098;1,98333;48,05
chalette-sur-loing;CHALETTE-SUR-LOING;13050;2,73333;48,0167
chuelles;CHUELLES;1136;2,96667;48
oison;OISON;130;1,96667;48,1333
sandillon;SANDILLON;3865;2,03333;47,85
villeneuve-sur-conie;VILLENEUVE-SUR-CONIE;204;1,65;48,05
bonnee;BONNEE;670;2,38333;47,8
saint-martin-sur-ocre-45;SAINT-MARTIN-SUR-OCRE;1244;2,66667;47,65
choux-45;LES CHOUX;500;2,66667;47,8
chapelle-saint-mesmin;LA CHAPELLE-SAINT-MESMIN;9658;1,83333;47,8833
autry-le-chatel;AUTRY-LE-CHATEL;1017;2,60222;47,5975
dammarie-en-puisaye;DAMMARIE-EN-PUISAYE;180;2,86667;47,6333
laas-45;LAAS;203;2,21667;48,1167
pierrefitte-es-bois;PIERREFITTE-ES-BOIS;286;2,71667;47,5083
donnery;DONNERY;2533;2,1;47,9167
boisseaux;BOISSEAUX;422;1,98333;48,25
beaulieu-sur-loire;BEAULIEU-SUR-LOIRE;1785;2,81667;47,5427
morville-en-beauce;MORVILLE-EN-BEAUCE;187;2,16667;48,25
briarres-sur-essonne;BRIARRES-SUR-ESSONNE;537;2,41667;48,2333
bordes-45;LES BORDES;1777;2,4;47,8167
beaune-la-rolande;BEAUNE-LA-ROLANDE;2018;2,43333;48,0667
saint-aignan-le-jaillard;SAINT-AIGNAN-LE-JAILLARD;573;2,43333;47,75
foucherolles;FOUCHEROLLES;295;3,01667;48,0833
montcresson;MONTCRESSON;1299;2,81667;47,9
fleury-les-aubrais;FLEURY-LES-AUBRAIS;21171;1,91667;47,9333
ouzouer-sur-trezee;OUZOUER-SUR-TREZEE;1276;2,8;47,6667
intville-la-guetard;INTVILLE-LA-GUETARD;123;2,21667;48,25
selle-en-hermoy;LA SELLE-EN-HERMOY;779;2,9;48,0167
bazoches-les-gallerandes;BAZOCHES-LES-GALLERANDES;1452;2,05;48,1667
mareau-aux-pres;MAREAU-AUX-PRES;1290;1,78333;47,8667
sainte-genevieve-des-bois-45;SAINTE-GENEVIEVE-DES-BOIS;1081;2,81667;47,8167
bonny-sur-loire;BONNY-SUR-LOIRE;2049;2,83333;47,5667
lion-en-beauce;LION-EN-BEAUCE;135;1,93333;48,1333
girolles-45;GIROLLES;676;2,71667;48,0667
isdes;ISDES;590;2,25;47,6667
epieds-en-beauce;EPIEDS-EN-BEAUCE;1429;1,61667;47,95
lorris;LORRIS;2966;2,51667;47,8833
viglain;VIGLAIN;897;2,3;47,7333
tivernon;TIVERNON;238;1,93333;48,15
saint-cyr-en-val;SAINT-CYR-EN-VAL;3107;1,96667;47,8333
attray;ATTRAY;214;2,11667;48,1167
germigny-des-pres;GERMIGNY-DES-PRES;730;2,26667;47,85
guigneville;GUIGNEVILLE;527;2,16667;48,2
ousson-sur-loire;OUSSON-SUR-LOIRE;743;2,78333;47,5833
clery-saint-andre;CLERY-SAINT-ANDRE;3255;1,75;47,8167
cesarville-dossainville;CESARVILLE-DOSSAINVILLE;220;2,27639;48,2612
ferolles;FEROLLES;1175;2,11667;47,8333
saint-martin-d-abbat;SAINT-MARTIN-D'ABBAT;1643;2,26667;47,85
conflans-sur-loing;CONFLANS-SUR-LOING;359;2,78333;47,95
chantecoq;CHANTECOQ;524;2,96667;48,05
trigueres;TRIGUERES;1355;2,98333;47,9333
boulay-les-barres;BOULAY-LES-BARRES;1120;1,78333;47,9833
ingrannes;INGRANNES;521;2,2;47,9833
combleux;COMBLEUX;475;1,98333;47,9
manchecourt;MANCHECOURT;641;2,33333;48,2333
nancray-sur-rimarde;NANCRAY-SUR-RIMARDE;554;2,33333;48,0667
yevre-la-ville;YEVRE-LA-VILLE;699;2,31667;48,1333
chailly-en-gatinais;CHAILLY-EN-GATINAIS;675;2,55;47,95
checy;CHECY;8208;2,01667;47,9
saint-michel-45;SAINT-MICHEL;125;2,36667;48,0667
mezieres-lez-clery;MEZIERES-LEZ-CLERY;793;1,80417;47,8187
thorailles;THORAILLES;158;2,9;48,0167
marcilly-en-villette;MARCILLY-EN-VILLETTE;1999;2,01667;47,7667
bucy-le-roi;BUCY-LE-ROI;191;1,91667;48,0667
montbouy;MONTBOUY;745;2,81667;47,8667
poilly-lez-gien;POILLY-LEZ-GIEN;2341;2,6;47,6833
autruy-sur-juine;AUTRUY-SUR-JUINE;728;2,1;48,2667
huetre;HUETRE;252;1,8;48,0167
menestreau-en-villette;MENESTREAU-EN-VILLETTE;1467;2,01667;47,7
erceville;ERCEVILLE;323;2,03333;48,2333
breteau;BRETEAU;73;2,9;47,6833
rozoy-le-vieil;ROZOY-LE-VIEIL;391;2,94556;48,1245
chaussy-45;CHAUSSY;341;1,98333;48,1667
boismorand;BOISMORAND;863;2,71667;47,7833
estouy;ESTOUY;519;2,31667;48,1833
ormes-45;ORMES;3435;1,8;47,9333
nogent-sur-vernisson;NOGENT-SUR-VERNISSON;2594;2,75;47,85
villemoutiers;VILLEMOUTIERS;492;2,55;48
andonville;ANDONVILLE;196;2,01667;48,2667
chevillon-sur-huillard;CHEVILLON-SUR-HUILLARD;1308;2,63333;47,9667
malesherbes;MALESHERBES;6190;2,41667;48,3
saran;SARAN;15120;1,88333;47,95
trinay;TRINAY;214;1,95;48,0833
desmonts;DESMONTS;172;2,5;48,2333
vimory;VIMORY;1123;2,68333;47,95
loury;LOURY;2519;2,08333;48
boiscommun;BOISCOMMUN;1147;2,38333;48,0333
sigloy;SIGLOY;664;2,23333;47,8333
bignon-mirabeau;LE BIGNON-MIRABEAU;282;2,91667;48,15
bromeilles;BROMEILLES;318;2,5;48,1833
saint-sigismond-45;SAINT-SIGISMOND;295;1,68333;47,9833
villorceau;VILLORCEAU;1158;1,6;47,8
vrigny-45;VRIGNY;778;2,23333;48,0833
dry;DRY;1391;1,71667;47,8
dampierre-en-burly;DAMPIERRE-EN-BURLY;1260;2,51667;47,7667
vienne-en-val;VIENNE-EN-VAL;1887;2,13333;47,8
bray-en-val;BRAY-EN-VAL;1366;2,36667;47,8333
gondreville-45;GONDREVILLE;371;2,65472;48,0509
chatenoy-45;CHATENOY;420;2,4;47,9167
ferrieres-en-gatinais;FERRIERES-EN-GATINAIS;3395;2,78333;48,0833
noyers-45;NOYERS;722;2,51667;47,9167
villereau-45;VILLEREAU;402;1,98333;48,0667
langesse;LANGESSE;79;2,66667;47,8167
montigny-45;MONTIGNY;250;2,11667;48,1167
saint-hilaire-sur-puiseaux;SAINT-HILAIRE-SUR-PUISEAUX;166;2,7;47,9
mezieres-en-gatinais;MEZIERES-EN-GATINAIS;260;2,48333;48,0333
ligny-le-ribault;LIGNY-LE-RIBAULT;1305;1,78333;47,6833
lion-en-sullias;LION-EN-SULLIAS;393;2,48333;47,7333
courtenay-45;COURTENAY;3976;3,05;48,0333
charmont-en-beauce;CHARMONT-EN-BEAUCE;402;2,1;48,2333
cravant-45;CRAVANT;949;1,56667;47,8333
saint-hilaire-saint-mesmin;SAINT-HILAIRE-SAINT-MESMIN;2847;1,83333;47,8667
boynes;BOYNES;1266;2,35;48,1167
chapelle-onzerain;LA CHAPELLE-ONZERAIN;115;1,61667;48,0333
mignerette;MIGNERETTE;357;2,6;48,05
vennecy;VENNECY;1408;2,05;47,95
huisseau-sur-mauves;HUISSEAU-SUR-MAUVES;1638;1,7;47,9
mareau-aux-bois;MAREAU-AUX-BOIS;608;2,18333;48,1
pers-en-gatinais;PERS-EN-GATINAIS;225;2,9;48,1167
boigny-sur-bionne;BOIGNY-SUR-BIONNE;2164;2,01667;47,9333
saint-firmin-des-bois;SAINT-FIRMIN-DES-BOIS;489;2,91667;47,9667
beauchamps-sur-huillard;BEAUCHAMPS-SUR-HUILLARD;413;2,45306;47,9384
saint-hilaire-les-andresis;SAINT-HILAIRE-LES-ANDRESIS;976;3,01667;48,05
chevannes-45;CHEVANNES;343;2,85833;48,1333
combreux;COMBREUX;241;2,3;47,95
orveau-bellesauve;ORVEAU-BELLESAUVE;381;2,33333;48,2833
nargis;NARGIS;1394;2,75;48,1
pithiviers-le-vieil;PITHIVIERS-LE-VIEIL;1828;2,21667;48,1667
courtempierre;COURTEMPIERRE;243;2,61667;48,1
migneres;MIGNERES;317;2,63333;48,05
solterre;SOLTERRE;500;2,75;47,9
labrosse;LABROSSE;79;2,38333;48,2333
santeau;SANTEAU;367;2,15;48,0833
chapelle-sur-aveyron;LA CHAPELLE-SUR-AVEYRON;550;2,86667;47,8667
lorcy;LORCY;546;2,53333;48,05
saint-ay;SAINT-AY;3161;1,75;47,85
ouvrouer-les-champs;OUVROUER-LES-CHAMPS;521;2,17861;47,8323
saint-aignan-des-gues;SAINT-AIGNAN-DES-GUES;342;2,31667;47,85
patay;PATAY;2080;1,7;48,05
auxy-45;AUXY;994;2,46667;48,1167
artenay;ARTENAY;1827;1,88333;48,0833
saint-loup-des-vignes;SAINT-LOUP-DES-VIGNES;441;2,41667;48,0333
mormant-sur-vernisson;MORMANT-SUR-VERNISSON;125;2,73333;47,95
pannecieres;PANNECIERES;118;2,15;48,2833
saint-maurice-sur-aveyron;SAINT-MAURICE-SUR-AVEYRON;873;2,93333;47,85
boesses;BOESSES;390;2,45;48,15
lailly-en-val;LAILLY-EN-VAL;2639;1,68333;47,7667
bellegarde-45;BELLEGARDE;1759;2,44278;47,9892
coulmiers;COULMIERS;535;1,66667;47,9333
pressigny-les-pins;PRESSIGNY-LES-PINS;454;2,75;47,8833
melleroy;MELLEROY;519;2,95;47,9
aillant-sur-milleron;AILLANT-SUR-MILLERON;389;2,93333;47,8
cour-marigny;LA COUR-MARIGNY;349;2,6;47,9
bordeaux-en-gatinais;BORDEAUX-EN-GATINAIS;117;2,51667;48,1
bondaroy;BONDAROY;393;2,28333;48,1667
sully-sur-loire;SULLY-SUR-LOIRE;5443;2,36667;47,7667
darvoy;DARVOY;1869;2,1;47,8667
saint-jean-de-la-ruelle;SAINT-JEAN-DE-LA-RUELLE;16631;1,86667;47,9167
feins-en-gatinais;FEINS-EN-GATINAIS;50;2,85;47,75
saint-pryve-saint-mesmin;SAINT-PRYVE-SAINT-MESMIN;5188;1,86667;47,8833
saint-jean-le-blanc-45;SAINT-JEAN-LE-BLANC;8185;1,91667;47,9
chatillon-sur-loire;CHATILLON-SUR-LOIRE;3132;2,75;47,5833
saint-peravy-la-colombe;SAINT-PERAVY-LA-COLOMBE;688;1,7;48
villevoques;VILLEVOQUES;205;2,63333;48,0333
ingre;INGRE;7899;1,81667;47,9167
saint-denis-en-val;SAINT-DENIS-EN-VAL;7162;1,95;47,8833
charme-45;LE CHARME;151;3;47,8
aulnay-la-riviere;AULNAY-LA-RIVIERE;507;2,38333;48,2
orleans;ORLEANS;114167;1,9;47,9167
villemurlin;VILLEMURLIN;584;2,33333;47,6833
chateauneuf-sur-loire;CHATEAUNEUF-SUR-LOIRE;8005;2,23333;47,8667
ondreville-sur-essonne;ONDREVILLE-SUR-ESSONNE;389;2,4;48,2
olivet-45;OLIVET;19583;1,9;47,8667
messas;MESSAS;875;1,63333;47,8
fay-aux-loges;FAY-AUX-LOGES;3349;2,13333;47,9333
gaubertin;GAUBERTIN;268;2,41667;48,1167
cornac;CORNAC;355;1,88333;44,9167
rouffilhac;ROUFFILHAC;161;1,41667;44,7833
loubressac;LOUBRESSAC;520;1,8;44,8833
cregols;CREGOLS;78;1,7;44,4667
arques-46;LES ARQUES;207;1,26667;44,6
lavercantiere;LAVERCANTIERE;273;1,3;44,6333
montbrun-46;MONTBRUN;116;1,91667;44,5
saint-michel-loubejou;SAINT-MICHEL-LOUBEJOU;383;1,85;44,9
parnac-46;PARNAC;390;1,3;44,5
puyjourdes;PUYJOURDES;70;1,86667;44,4167
pontcirq;PONTCIRQ;158;1,28333;44,55
trespoux-rassiels;TRESPOUX-RASSIELS;765;1,36667;44,4167
lauresses;LAURESSES;283;2,13333;44,7667
bretenoux;BRETENOUX;1355;1,83333;44,9167
mauroux-46;MAUROUX;539;1,04639;44,4553
sainte-alauzie;SAINTE-ALAUZIE;137;1,3;44,3167
cezac-46;CEZAC;180;1,35;44,3333
gintrac;GINTRAC;112;1,76667;44,9
bastit;LE BASTIT;147;1,66667;44,7167
saint-matre;SAINT-MATRE;117;1,13333;44,4
esclauzels;ESCLAUZELS;218;1,61667;44,4333
estal;ESTAL;124;1,85;44,9167
pescadoires;PESCADOIRES;135;1,16667;44,5
autoire;AUTOIRE;342;1,83333;44,85
belfort-du-quercy;BELFORT-DU-QUERCY;523;1,55;44,25
lauzes;LAUZES;167;1,58333;44,5667
pinsac;PINSAC;742;1,51667;44,85
labastide-marnhac;LABASTIDE-MARNHAC;1139;1,38333;44,4
livernon;LIVERNON;633;1,85;44,65
montredon;MONTREDON;285;2,18333;44,6167
castelfranc;CASTELFRANC;409;1,21667;44,5
larroque-toirac;LARROQUE-TOIRAC;143;1,95;44,5167
quatre-routes-du-lot;LES QUATRE-ROUTES-DU-LOT;672;1,64528;44,9973
laramiere;LARAMIERE;320;1,88333;44,3333
mayrac;MAYRAC;268;1,56667;44,9
cuzac;CUZAC;238;2,15;44,5833
saint-jean-de-laur;SAINT-JEAN-DE-LAUR;208;1,85;44,4333
figeac;FIGEAC;9810;2,03333;44,6
gagnac-sur-cere;GAGNAC-SUR-CERE;736;1,87722;44,9389
promilhanes;PROMILHANES;214;1,81667;44,3833
comiac;COMIAC;234;2;44,9333
saillac-46;SAILLAC;143;1,76667;44,3333
creysse-46;CREYSSE;293;1,6;44,8833
